RUN	testDataset	testdataset	1679618428408	 	3.9.2
USER	Actualizar datos	START	1679618429644
USER	Borrar datos	START	1679618429646
USER	Obtener datos	START	1679618429644
USER	Crear datos	START	1679618429650
USER	Obtener datos	START	1679618429702
REQUEST		Update	1679618429641	1679618429727	OK	 
REQUEST		Delete	1679618429645	1679618429720	OK	 
REQUEST		Select	1679618429642	1679618429727	OK	 
REQUEST		Create	1679618429646	1679618429727	OK	 
USER	Actualizar datos	END	1679618429742
USER	Obtener datos	END	1679618429742
USER	Borrar datos	END	1679618429742
USER	Crear datos	END	1679618429742
REQUEST		Select	1679618429701	1679618429746	OK	 
USER	Obtener datos	END	1679618429746
USER	Borrar datos	START	1679618429790
USER	Obtener datos	START	1679618429790
USER	Crear datos	START	1679618429791
REQUEST		Create	1679618429791	1679618429809	OK	 
USER	Crear datos	END	1679618429809
REQUEST		Select	1679618429790	1679618429810	OK	 
USER	Obtener datos	END	1679618429811
REQUEST		Delete	1679618429789	1679618429812	OK	 
USER	Borrar datos	END	1679618429812
USER	Obtener datos	START	1679618429884
REQUEST		Select	1679618429883	1679618429904	OK	 
USER	Obtener datos	END	1679618429905
USER	Crear datos	START	1679618429990
USER	Borrar datos	START	1679618429991
USER	Obtener datos	START	1679618429992
REQUEST		Create	1679618429990	1679618430006	OK	 
USER	Crear datos	END	1679618430007
REQUEST		Delete	1679618429990	1679618430009	OK	 
USER	Borrar datos	END	1679618430010
REQUEST		Select	1679618429992	1679618430010	OK	 
USER	Obtener datos	END	1679618430010
USER	Obtener datos	START	1679618430085
USER	Actualizar datos	START	1679618430100
REQUEST		Select	1679618430084	1679618430103	OK	 
USER	Obtener datos	END	1679618430104
REQUEST		Update	1679618430099	1679618430118	OK	 
USER	Actualizar datos	END	1679618430119
USER	Crear datos	START	1679618430190
USER	Borrar datos	START	1679618430190
USER	Obtener datos	START	1679618430191
REQUEST		Select	1679618430191	1679618430208	OK	 
USER	Obtener datos	END	1679618430208
REQUEST		Delete	1679618430190	1679618430218	OK	 
USER	Borrar datos	END	1679618430219
REQUEST		Create	1679618430190	1679618430219	OK	 
USER	Crear datos	END	1679618430220
USER	Obtener datos	START	1679618430286
REQUEST		Select	1679618430286	1679618430298	OK	 
USER	Obtener datos	END	1679618430299
USER	Crear datos	START	1679618430397
USER	Borrar datos	START	1679618430397
USER	Obtener datos	START	1679618430399
REQUEST		Create	1679618430396	1679618430422	OK	 
USER	Crear datos	END	1679618430422
REQUEST		Select	1679618430396	1679618430424	OK	 
USER	Obtener datos	END	1679618430424
REQUEST		Delete	1679618430396	1679618430428	OK	 
USER	Borrar datos	END	1679618430429
USER	Obtener datos	START	1679618430489
REQUEST		Select	1679618430488	1679618430501	OK	 
USER	Obtener datos	END	1679618430502
USER	Obtener datos	START	1679618430597
USER	Actualizar datos	START	1679618430597
USER	Borrar datos	START	1679618430598
USER	Crear datos	START	1679618430598
REQUEST		Create	1679618430597	1679618430619	OK	 
USER	Crear datos	END	1679618430620
REQUEST		Select	1679618430597	1679618430629	OK	 
USER	Obtener datos	END	1679618430629
REQUEST		Delete	1679618430597	1679618430630	OK	 
USER	Borrar datos	END	1679618430630
REQUEST		Update	1679618430597	1679618430632	OK	 
USER	Actualizar datos	END	1679618430633
USER	Obtener datos	START	1679618430690
REQUEST		Select	1679618430689	1679618430721	OK	 
USER	Obtener datos	END	1679618430722
USER	Borrar datos	START	1679618430799
USER	Obtener datos	START	1679618430799
USER	Crear datos	START	1679618430800
REQUEST		Select	1679618430799	1679618430819	OK	 
USER	Obtener datos	END	1679618430819
REQUEST		Create	1679618430800	1679618430819	OK	 
USER	Crear datos	END	1679618430819
REQUEST		Delete	1679618430799	1679618430821	OK	 
USER	Borrar datos	END	1679618430822
USER	Obtener datos	START	1679618430893
REQUEST		Select	1679618430892	1679618430906	OK	 
USER	Obtener datos	END	1679618430906
USER	Obtener datos	START	1679618430987
USER	Borrar datos	START	1679618430987
USER	Crear datos	START	1679618431002
REQUEST		Select	1679618430986	1679618431006	OK	 
USER	Obtener datos	END	1679618431006
REQUEST		Delete	1679618430986	1679618431011	OK	 
USER	Borrar datos	END	1679618431011
REQUEST		Create	1679618431002	1679618431030	OK	 
USER	Crear datos	END	1679618431030
USER	Obtener datos	START	1679618431095
USER	Actualizar datos	START	1679618431095
REQUEST		Select	1679618431095	1679618431109	OK	 
USER	Obtener datos	END	1679618431109
REQUEST		Update	1679618431095	1679618431111	OK	 
USER	Actualizar datos	END	1679618431112
USER	Crear datos	START	1679618431189
USER	Obtener datos	START	1679618431190
USER	Borrar datos	START	1679618431192
REQUEST		Create	1679618431189	1679618431211	OK	 
USER	Crear datos	END	1679618431212
REQUEST		Select	1679618431190	1679618431215	OK	 
USER	Obtener datos	END	1679618431215
REQUEST		Delete	1679618431191	1679618431219	OK	 
USER	Borrar datos	END	1679618431219
USER	Obtener datos	START	1679618431298
REQUEST		Select	1679618431298	1679618431313	OK	 
USER	Obtener datos	END	1679618431313
USER	Borrar datos	START	1679618431390
USER	Obtener datos	START	1679618431391
USER	Crear datos	START	1679618431406
REQUEST		Delete	1679618431390	1679618431407	OK	 
USER	Borrar datos	END	1679618431408
REQUEST		Select	1679618431390	1679618431413	OK	 
USER	Obtener datos	END	1679618431414
REQUEST		Create	1679618431405	1679618431421	OK	 
USER	Crear datos	END	1679618431422
USER	Obtener datos	START	1679618431498
REQUEST		Select	1679618431498	1679618431512	OK	 
USER	Obtener datos	END	1679618431512
USER	Borrar datos	START	1679618431590
USER	Actualizar datos	START	1679618431590
USER	Obtener datos	START	1679618431590
REQUEST		Select	1679618431590	1679618431603	OK	 
USER	Obtener datos	END	1679618431603
REQUEST		Update	1679618431590	1679618431605	OK	 
REQUEST		Delete	1679618431590	1679618431605	OK	 
USER	Borrar datos	END	1679618431605
USER	Actualizar datos	END	1679618431605
USER	Crear datos	START	1679618431606
REQUEST		Create	1679618431606	1679618431618	OK	 
USER	Crear datos	END	1679618431619
USER	Obtener datos	START	1679618431683
REQUEST		Select	1679618431683	1679618431696	OK	 
USER	Obtener datos	END	1679618431696
USER	Borrar datos	START	1679618431791
USER	Obtener datos	START	1679618431791
USER	Crear datos	START	1679618431791
REQUEST		Select	1679618431791	1679618431807	OK	 
REQUEST		Create	1679618431791	1679618431807	OK	 
USER	Obtener datos	END	1679618431808
USER	Crear datos	END	1679618431808
REQUEST		Delete	1679618431791	1679618431811	OK	 
USER	Borrar datos	END	1679618431811
USER	Obtener datos	START	1679618431884
REQUEST		Select	1679618431884	1679618431896	OK	 
USER	Obtener datos	END	1679618431896
USER	Obtener datos	START	1679618431993
USER	Borrar datos	START	1679618431993
USER	Crear datos	START	1679618431994
REQUEST		Select	1679618431993	1679618432013	OK	 
USER	Obtener datos	END	1679618432014
REQUEST		Create	1679618431993	1679618432016	OK	 
REQUEST		Delete	1679618431993	1679618432016	OK	 
USER	Borrar datos	END	1679618432017
USER	Crear datos	END	1679618432017
USER	Actualizar datos	START	1679618432085
USER	Obtener datos	START	1679618432085
REQUEST		Update	1679618432084	1679618432100	OK	 
USER	Actualizar datos	END	1679618432100
REQUEST		Select	1679618432084	1679618432101	OK	 
USER	Obtener datos	END	1679618432101
USER	Crear datos	START	1679618432192
USER	Obtener datos	START	1679618432192
USER	Borrar datos	START	1679618432193
REQUEST		Select	1679618432192	1679618432214	OK	 
USER	Obtener datos	END	1679618432215
REQUEST		Create	1679618432192	1679618432217	OK	 
REQUEST		Delete	1679618432192	1679618432217	OK	 
USER	Crear datos	END	1679618432218
USER	Borrar datos	END	1679618432218
USER	Obtener datos	START	1679618432286
REQUEST		Select	1679618432286	1679618432299	OK	 
USER	Obtener datos	END	1679618432300
USER	Obtener datos	START	1679618432394
USER	Crear datos	START	1679618432394
USER	Borrar datos	START	1679618432394
REQUEST		Create	1679618432394	1679618432419	OK	 
USER	Crear datos	END	1679618432420
REQUEST		Select	1679618432394	1679618432421	OK	 
USER	Obtener datos	END	1679618432422
REQUEST		Delete	1679618432394	1679618432424	OK	 
USER	Borrar datos	END	1679618432425
USER	Obtener datos	START	1679618432488
REQUEST		Select	1679618432488	1679618432499	OK	 
USER	Obtener datos	END	1679618432499
USER	Obtener datos	START	1679618432597
USER	Borrar datos	START	1679618432597
USER	Crear datos	START	1679618432597
USER	Actualizar datos	START	1679618432598
REQUEST		Select	1679618432597	1679618432624	OK	 
REQUEST		Delete	1679618432597	1679618432624	OK	 
USER	Obtener datos	END	1679618432624
USER	Borrar datos	END	1679618432624
REQUEST		Create	1679618432597	1679618432625	OK	 
USER	Crear datos	END	1679618432626
REQUEST		Update	1679618432598	1679618432628	OK	 
USER	Actualizar datos	END	1679618432628
USER	Obtener datos	START	1679618432689
REQUEST		Select	1679618432689	1679618432701	OK	 
USER	Obtener datos	END	1679618432701
USER	Obtener datos	START	1679618432798
USER	Borrar datos	START	1679618432798
USER	Crear datos	START	1679618432798
REQUEST		Create	1679618432798	1679618432812	OK	 
REQUEST		Select	1679618432798	1679618432812	OK	 
USER	Crear datos	END	1679618432813
USER	Obtener datos	END	1679618432813
REQUEST		Delete	1679618432798	1679618432815	OK	 
USER	Borrar datos	END	1679618432815
USER	Obtener datos	START	1679618432891
REQUEST		Select	1679618432891	1679618432902	OK	 
USER	Obtener datos	END	1679618432903
USER	Borrar datos	START	1679618432985
USER	Obtener datos	START	1679618432985
USER	Crear datos	START	1679618432985
REQUEST		Select	1679618432985	1679618433009	OK	 
REQUEST		Delete	1679618432985	1679618433009	OK	 
USER	Borrar datos	END	1679618433010
USER	Obtener datos	END	1679618433010
REQUEST		Create	1679618432985	1679618433011	OK	 
USER	Crear datos	END	1679618433011
USER	Actualizar datos	START	1679618433092
USER	Obtener datos	START	1679618433092
REQUEST		Select	1679618433092	1679618433105	OK	 
USER	Obtener datos	END	1679618433105
REQUEST		Update	1679618433092	1679618433106	OK	 
USER	Actualizar datos	END	1679618433107
USER	Obtener datos	START	1679618433186
USER	Borrar datos	START	1679618433186
USER	Crear datos	START	1679618433186
REQUEST		Delete	1679618433185	1679618433211	OK	 
USER	Borrar datos	END	1679618433211
REQUEST		Create	1679618433186	1679618433213	OK	 
REQUEST		Select	1679618433185	1679618433213	OK	 
USER	Crear datos	END	1679618433213
USER	Obtener datos	END	1679618433213
USER	Obtener datos	START	1679618433295
REQUEST		Select	1679618433294	1679618433306	OK	 
USER	Obtener datos	END	1679618433306
USER	Crear datos	START	1679618433388
USER	Obtener datos	START	1679618433388
USER	Borrar datos	START	1679618433388
