RUN	testDataset	testdataset	1679623614582	 	3.9.2
USER	Borrar datos	START	1679623615848
USER	Obtener datos	START	1679623615848
USER	Crear datos	START	1679623615848
USER	Actualizar datos	START	1679623615848
USER	Obtener datos	START	1679623615896
REQUEST		Update	1679623615845	1679623615899	OK	 
USER	Actualizar datos	END	1679623615919
REQUEST		Select	1679623615845	1679623615924	OK	 
USER	Obtener datos	END	1679623615925
REQUEST		Create	1679623615845	1679623615927	OK	 
REQUEST		Delete	1679623615845	1679623615928	OK	 
USER	Crear datos	END	1679623615929
USER	Borrar datos	END	1679623615929
REQUEST		Select	1679623615895	1679623615953	OK	 
USER	Obtener datos	END	1679623615953
USER	Borrar datos	START	1679623616000
USER	Obtener datos	START	1679623616002
USER	Crear datos	START	1679623616002
REQUEST		Select	1679623616000	1679623616023	OK	 
USER	Obtener datos	END	1679623616023
REQUEST		Delete	1679623616000	1679623616031	OK	 
USER	Borrar datos	END	1679623616031
REQUEST		Create	1679623616002	1679623616034	OK	 
USER	Crear datos	END	1679623616034
USER	Obtener datos	START	1679623616093
REQUEST		Select	1679623616092	1679623616105	OK	 
USER	Obtener datos	END	1679623616106
USER	Crear datos	START	1679623616200
USER	Borrar datos	START	1679623616201
USER	Obtener datos	START	1679623616201
REQUEST		Select	1679623616201	1679623616219	OK	 
USER	Obtener datos	END	1679623616220
REQUEST		Create	1679623616200	1679623616229	OK	 
USER	Crear datos	END	1679623616229
REQUEST		Delete	1679623616200	1679623616232	OK	 
USER	Borrar datos	END	1679623616233
USER	Actualizar datos	START	1679623616292
USER	Obtener datos	START	1679623616293
REQUEST		Select	1679623616291	1679623616306	OK	 
USER	Obtener datos	END	1679623616306
REQUEST		Update	1679623616291	1679623616310	OK	 
USER	Actualizar datos	END	1679623616310
USER	Borrar datos	START	1679623616400
USER	Crear datos	START	1679623616400
USER	Obtener datos	START	1679623616401
REQUEST		Select	1679623616400	1679623616423	OK	 
USER	Obtener datos	END	1679623616424
REQUEST		Delete	1679623616400	1679623616437	OK	 
USER	Borrar datos	END	1679623616438
REQUEST		Create	1679623616400	1679623616440	OK	 
USER	Crear datos	END	1679623616441
USER	Obtener datos	START	1679623616493
REQUEST		Select	1679623616492	1679623616506	OK	 
USER	Obtener datos	END	1679623616507
USER	Crear datos	START	1679623616600
USER	Borrar datos	START	1679623616600
USER	Obtener datos	START	1679623616600
REQUEST		Select	1679623616600	1679623616617	OK	 
USER	Obtener datos	END	1679623616618
REQUEST		Delete	1679623616600	1679623616621	OK	 
USER	Borrar datos	END	1679623616621
REQUEST		Create	1679623616600	1679623616623	OK	 
USER	Crear datos	END	1679623616623
USER	Obtener datos	START	1679623616693
REQUEST		Select	1679623616693	1679623616749	OK	 
USER	Obtener datos	END	1679623616750
USER	Obtener datos	START	1679623616786
USER	Borrar datos	START	1679623616786
USER	Actualizar datos	START	1679623616786
USER	Crear datos	START	1679623616802
REQUEST		Select	1679623616786	1679623616806	OK	 
USER	Obtener datos	END	1679623616806
REQUEST		Update	1679623616786	1679623616813	OK	 
USER	Actualizar datos	END	1679623616814
REQUEST		Delete	1679623616786	1679623616818	OK	 
USER	Borrar datos	END	1679623616819
REQUEST		Create	1679623616801	1679623616824	OK	 
USER	Crear datos	END	1679623616825
USER	Obtener datos	START	1679623616894
REQUEST		Select	1679623616893	1679623616906	OK	 
USER	Obtener datos	END	1679623616907
USER	Borrar datos	START	1679623616988
USER	Obtener datos	START	1679623616988
REQUEST		Select	1679623616987	1679623617001	OK	 
USER	Obtener datos	END	1679623617001
USER	Crear datos	START	1679623617004
REQUEST		Delete	1679623616987	1679623617016	OK	 
USER	Borrar datos	END	1679623617016
REQUEST		Create	1679623617003	1679623617022	OK	 
USER	Crear datos	END	1679623617022
USER	Obtener datos	START	1679623617096
REQUEST		Select	1679623617096	1679623617109	OK	 
